Jaccard;length_real;length_calc;user;length_dif
0.124;158274;59988;43725;98286
0.156;103801;47944;43731;55857
0.209;774546;205405;43771;569141
0.37;185570;76682;43775;108888
0.151;73652;23582;43785;50070
0.388;1545415;625747;43795;919668
1.0;2889;2889;43831;0
0.746;136126;92582;43883;43544
0.477;32027;22380;43977;9647
0.0;0;0;43979;0
0.436;8179;7722;43986;457
0.31;717179;325606;43988;391573
0.0;0;0;43993;0
0.433;1941;1633;44004;308
0.0;0;0;44005;0
0.0;0;0;44056;0
0.0;0;0;44063;0
0.5;167939;69933;44105;98006
0.557;24627;9909;44125;14718
1.0;173;173;44179;0
0.298;71604;51265;44230;20339
0.253;96245;43851;44277;52394
1.0;5677;3795;44307;1882
0.0;0;0;44400;0
1.0;3309;3308;44415;1
0.0;0;0;44429;0
0.0;0;0;44435;0
0.116;190390;67535;44450;122855
0.212;266214;103440;44461;162774
0.395;331202;155856;44475;175346
0.221;410451;163512;44487;246939
0.046;105154;26902;44489;78252
0.0;0;0;44492;0
0.367;287147;119107;44495;168040
0.197;6247;5491;44501;756
0.169;273536;72216;44517;201320
0.112;53788;23239;44541;30549
0.0;0;0;44586;0
0.285;268661;105162;44596;163499
0.146;205249;41174;44602;164075
0.48;69019;37002;44603;32017
0.0;0;0;44610;0
0.813;42533;36195;44611;6338
0.165;284509;122668;44618;161841
0.433;555786;268780;44620;287006
0.014;16251;0;44630;16251
1.0;868;868;44633;0
0.75;34776;27491;44652;7285
0.728;99386;84239;44705;15147
0.162;37199;13648;44713;23551
0.789;91684;65070;44715;26614
0.515;116361;86585;44720;29776
0.222;624598;207971;44721;416627
0.0;0;0;44785;0
0.474;43962;38389;44787;5573
0.957;15177;14810;44838;367
0.294;288330;128788;44853;159542
0.0;0;0;44867;0
0.345;235567;154260;44871;81307
0.313;45150;12720;44877;32430
0.0;0;0;44894;0
0.982;4498;4366;44922;132
0.565;3554;1612;44957;1942
0.552;151295;89621;44961;61674
0.299;181495;126155;44985;55340
0.341;14181;9970;44989;4211
0.469;763665;354582;45002;409083
1.0;1970;1970;45027;0
0.366;243578;159164;45082;84414
0.248;426041;170862;45099;255179
0.355;147062;112181;45120;34881
0.0;0;0;45125;0
0.108;85139;41425;45140;43714
0.0;0;0;45147;0
1.0;26592;26592;45156;0
0.0;0;0;45173;0
0.0;0;0;45217;0
0.002;146720;0;45234;146720
0.522;167393;93132;45251;74261
0.02;8864;0;45254;8864
0.127;176196;45441;45264;130755
0.07;95037;22660;45367;72377
0.388;103691;61896;45377;41795
0.46;9666;9173;45382;493
0.0;0;0;45405;0
1.0;0;0;45418;0
0.916;98323;54676;45420;43647
0.391;44295;27600;45475;16695
0.0;0;0;45500;0
0.0;0;0;45611;0
0.0;0;0;45616;0
0.0;0;0;45627;0
0.354;193974;93552;45632;100422
0.198;407703;151013;45647;256690
0.0;0;0;45649;0
0.045;21602;8884;45651;12718
0.29;50965;24099;45703;26866
0.253;227143;118017;45723;109126
1.0;2325;1550;45743;775
0.296;11357;3020;45751;8337
0.092;124006;50815;45791;73191
0.2;234614;92041;45828;142573
0.0;0;0;45837;0
0.403;39207;11664;45844;27543
0.0;0;0;45846;0
0.424;142671;92195;45854;50476
0.166;191081;52549;45856;138532
0.279;578153;192525;45858;385628
0.0;0;0;45862;0
0.0;0;0;45871;0
0.515;109702;38951;45877;70751
0.55;7193;5745;45900;1448
0.594;53301;48448;45938;4853
0.038;38309;16501;45944;21808
0.0;0;0;45951;0
1.0;1384;1384;45977;0
0.538;96291;53360;46014;42931
0.0;0;0;46021;0
0.205;195700;63161;46028;132539
0.309;850169;291684;46034;558485
0.661;97486;64873;46041;32613
0.356;763594;263487;46059;500107
0.402;180367;119436;46067;60931
0.739;180340;102808;46083;77532
0.225;91326;65205;46088;26121
0.578;103504;78757;46106;24747
0.189;47001;35084;46109;11917
0.1;53945;25071;46111;28874
0.144;42689;16975;46117;25714
0.0;0;0;46120;0
0.287;228491;124973;46264;103518
0.662;18477;15984;46309;2493
0.578;100061;87520;46377;12541
0.23;382389;172212;46378;210177
0.658;19604;11219;46381;8385
0.839;22475;18052;46387;4423
0.055;121479;34244;46390;87235
0.0;0;0;46418;0
0.424;46686;13485;46449;33201
0.761;157037;93692;46490;63345
0.193;90426;54704;46528;35722
0.347;322521;133591;46529;188930
0.199;262449;101653;46531;160796
0.475;82883;33726;46535;49157
0.509;181577;116366;46542;65211
0.343;29233;13245;46550;15988
0.363;390507;122459;46563;268048
0.0;0;0;46567;0
1.0;27116;12623;46568;14493
0.364;11933;4424;46591;7509
0.379;221474;101147;46596;120327
0.0;0;0;46599;0
0.508;216731;138400;46601;78331
0.0;0;0;46608;0
0.253;280526;141238;46616;139288
0.23;201591;67898;46624;133693
0.168;255950;81582;46631;174368
0.198;125524;56616;46633;68908
0.0;0;0;46635;0
0.18;402655;104338;46647;298317
1.0;2106;2106;46650;0
0.248;87469;40084;46678;47385
0.0;0;0;46721;0
0.901;13644;10337;46744;3307
0.0;0;0;46948;0
0.635;42685;34874;47004;7811
0.516;117360;54295;47006;63065
0.671;57643;44509;47040;13134
0.508;48825;21984;47042;26841
0.0;0;0;47074;0
0.0;0;0;47158;0
0.0;0;0;47165;0
0.0;0;0;47172;0
0.251;39512;32209;47177;7303
0.436;58621;43505;47181;15116
0.0;0;0;47247;0
0.0;0;0;47290;0
0.646;43937;23477;47307;20460
0.063;18907;9720;47310;9187
0.232;205495;63025;47320;142470
0.0;0;0;47322;0
0.537;71636;44159;47330;27477
1.0;2487;2487;47339;0
0.0;0;0;47351;0
0.0;0;0;47352;0
0.103;99382;25504;47355;73878
0.352;622925;244226;47398;378699
0.139;236912;74482;47424;162430
0.97;13303;12183;47444;1120
0.603;55070;29732;47452;25338
0.0;0;0;47457;0
0.0;0;0;47478;0
0.0;0;0;47479;0
0.0;0;0;47483;0
0.0;0;0;47491;0
0.158;909403;376429;47515;532974
0.713;112020;101720;47522;10300
0.153;178629;75482;47565;103147
0.734;29087;16141;47568;12946
0.205;463904;181171;47570;282733
0.289;214526;123075;47572;91451
0.0;0;0;47574;0
0.0;0;0;47580;0
0.0;0;0;47599;0
0.0;0;0;47601;0
0.354;283508;141224;47603;142284
0.0;0;0;47613;0
0.0;0;0;47616;0
1.0;39271;39271;47617;0
0.0;0;0;47625;0
0.041;35906;14282;47630;21624
0.0;0;0;47633;0
0.54;58075;39449;47636;18626
0.307;105037;44417;47644;60620
0.368;294356;153562;47656;140794
0.536;40964;18486;47674;22478
0.0;0;0;47680;0
0.0;0;0;47687;0
0.0;0;0;47699;0
0.434;112847;88595;47707;24252
0.0;0;0;47722;0
0.797;37403;28231;47742;9172
0.438;279056;91120;47747;187936
0.335;114572;83399;47751;31173
0.323;122863;60990;47753;61873
0.37;388888;153359;47755;235529
0.32;214500;25937;47756;188563
0.33;210417;92054;47759;118363
0.0;0;0;47761;0
1.0;1503;1503;47765;0
0.035;75046;17432;47768;57614
1.0;8715;8715;47774;0
0.287;83977;48642;47789;35335
1.0;0;0;47794;0
0.465;1401310;511369;47819;889941
0.582;160058;120801;47830;39257
0.0;0;0;47835;0
0.306;249450;62795;47841;186655
0.345;64267;51056;47846;13211
0.408;220626;145196;47849;75430
0.0;0;0;47999;0
0.493;80549;54555;48021;25994
0.179;218219;56492;48120;161727
0.75;24248;20252;48123;3996
0.918;3664;3339;48126;325
0.258;235732;90058;48129;145674
0.404;218469;75033;48137;143436
0.412;171251;139041;48141;32210
0.375;203747;109643;48142;94104
0.905;2471;2295;48150;176
0.0;0;0;48164;0
0.723;35859;32642;48175;3217
0.978;68290;48883;48176;19407
0.378;35811;27318;48182;8493
0.313;192504;95417;48187;97087
0.292;283260;146860;48196;136400
0.065;199928;32148;48208;167780
0.7;672;455;48210;217
0.428;102105;57604;48216;44501
0.2;115232;72403;48222;42829
0.248;407746;157601;48231;250145
1.0;1577;1577;48245;0
0.304;302085;195817;48258;106268
0.0;0;0;48279;0
0.332;100692;47307;48303;53385
0.349;306235;60142;48305;246093
0.051;75880;16306;48319;59574
0.278;1026816;278621;48323;748195
0.431;134616;50622;48330;83994
0.326;74477;25600;48339;48877
0.653;24854;20616;48359;4238
0.579;73657;46911;48374;26746
0.227;182298;124176;48378;58122
0.0;0;0;48383;0
0.0;0;0;48386;0
0.0;0;0;48402;0
0.56;65324;27526;48403;37798
0.0;0;0;48404;0
0.271;221894;119624;48412;102270
0.505;40015;28870;48466;11145
0.342;252156;127095;48528;125061
0.245;35453;23725;48550;11728
0.205;307650;135965;48557;171685
1.0;12099;12099;48561;0
0.196;84913;54412;48592;30501
0.0;0;0;48622;0
1.0;55948;55949;48661;1
0.306;106026;37996;48680;68030
0.663;7480;6144;48765;1336
0.417;190251;126566;48770;63685
0.0;0;0;48780;0
0.714;1796;806;48809;990
0.378;35440;26557;48856;8883
0.528;150069;128230;48872;21839
0.405;15827;6976;48878;8851
0.0;0;0;48880;0
0.897;3666;3626;48884;40
0.125;294105;118895;48908;175210
0.0;0;0;48913;0
0.1;54984;16596;48919;38388
0.0;0;0;48929;0
0.0;0;0;48937;0
0.189;262015;88844;48955;173171
0.35;26900;10395;48959;16505
0.0;0;0;48961;0
0.0;0;0;48969;0
1.0;7289;7289;48978;0
0.123;686341;205389;48991;480952
1.0;5786;5786;48993;0
0.0;0;0;48996;0
0.114;59994;15675;48998;44319
0.71;82699;57630;49009;25069
0.199;248954;72305;49024;176649
0.0;0;0;49027;0
0.282;9921;9850;49045;71
0.0;0;0;49072;0
0.161;503166;124091;49081;379075
0.0;0;0;49082;0
0.159;26665;18422;49092;8243
0.0;0;0;49094;0
0.0;0;0;49096;0
0.589;79652;46695;49108;32957
1.0;12434;6217;49160;6217
0.504;88019;66393;49176;21626
0.531;140637;115369;49177;25268
0.0;0;0;49183;0
0.607;275876;191321;49237;84555
0.212;454204;226386;49242;227818
0.558;88839;75113;49255;13726
0.194;347390;173179;49280;174211
0.326;10324;5113;49284;5211
0.0;0;0;49324;0
0.0;0;0;49333;0
0.557;10919;9170;49405;1749
0.273;93933;36037;49424;57896
0.246;299593;117886;49425;181707
0.437;183897;142650;49441;41247
1.0;1107;1107;49442;0
0.0;0;0;49457;0
0.52;24287;18415;49460;5872
0.161;52069;30007;49466;22062
0.21;124686;41306;49468;83380
0.394;73021;57958;49470;15063
0.418;133020;116386;49476;16634
0.0;0;0;49478;0
0.259;173561;68644;49538;104917
0.359;293969;169163;49544;124806
0.257;59983;28054;49548;31929
0.164;16873;13493;49550;3380
0.396;156580;103214;49564;53366
0.0;0;0;49567;0
0.761;4054;2877;49578;1177
0.812;150791;112497;49583;38294
0.18;65261;39684;49590;25577
0.334;245023;112387;49594;132636
0.214;354819;215836;49662;138983
0.602;46137;27155;49677;18982
0.225;21006;10841;49693;10165
1.0;173;173;49764;0
0.41;144710;70889;49789;73821
0.0;0;0;49790;0
0.214;87012;41768;49791;45244
0.158;89261;36500;49792;52761
0.542;175581;89916;49820;85665
0.223;238047;131566;49825;106481
0.0;0;0;49867;0
0.431;54469;22534;49928;31935
0.755;16688;11145;49951;5543
0.117;22480;5736;49968;16744
0.091;108742;37557;50006;71185
0.545;110378;34184;50014;76194
0.154;76481;33810;50018;42671
0.147;24379;18978;50028;5401
0.294;236744;121557;50040;115187
0.131;106608;37486;50056;69122
0.301;184500;61819;50060;122681
0.245;251914;71988;50078;179926
0.188;577807;160744;50086;417063
0.118;133899;53478;50087;80421
0.0;0;0;50092;0
0.0;0;0;50109;0
0.0;0;0;50110;0
0.208;198065;51071;50123;146994
0.079;52667;20469;50135;32198
0.587;27889;9236;50143;18653
0.0;0;0;50145;0
0.144;27996;16932;50153;11064
0.0;0;0;50161;0
0.0;0;0;50191;0
0.092;261700;69417;50206;192283
0.491;63648;35308;50214;28340
0.102;157881;54427;50250;103454
0.402;48792;25302;50297;23490
0.0;0;0;50306;0
0.0;0;0;50322;0
0.403;178622;106492;50323;72130
0.0;0;0;50332;0
0.988;83244;60018;50338;23226
0.061;138174;34253;50394;103921
0.811;41580;34933;50406;6647
0.576;33604;25100;50425;8504
0.207;232414;98332;50474;134082
0.208;222813;111737;50481;111076
0.52;8410;7033;50496;1377
0.129;74359;41447;50500;32912
1.0;205;205;50508;0
0.311;116049;45132;50549;70917
0.105;76775;29299;50554;47476
0.14;368614;165865;50569;202749
0.0;0;0;50571;0
0.914;5259;4757;50574;502
0.105;213421;65791;50603;147630
0.011;13205;0;50624;13205
0.333;202399;121329;50641;81070
0.136;28258;10111;50644;18147
0.446;8788;6596;50646;2192
0.0;0;0;50672;0
0.096;60309;14654;50674;45655
0.296;41806;22425;50675;19381
0.0;0;0;50677;0
0.228;401543;204733;50678;196810
0.765;154001;108198;50694;45803
0.188;238976;113438;50702;125538
0.0;0;0;50725;0
0.366;547365;229646;50736;317719
0.002;270821;0;50756;270821
1.0;0;0;50791;0
0.619;85356;55717;50796;29639
0.0;0;0;50802;0
0.0;0;0;50806;0
0.617;11328;9104;50855;2224
0.184;53850;30550;50874;23300
0.129;293988;128622;50879;165366
0.031;63193;25572;50892;37621
0.0;0;0;50902;0
0.549;19880;17203;50921;2677
0.596;2900;3782;50945;882
0.0;0;0;50952;0
0.264;109172;16834;50962;92338
0.265;147852;64004;50964;83848
0.249;251955;135777;50970;116178
0.0;0;0;50979;0
0.215;100613;61283;51002;39330
0.34;240221;129332;51010;110889
0.172;69766;20984;51028;48782
0.0;0;0;51047;0
0.243;607903;195835;51060;412068
0.079;78887;27462;51075;51425
0.0;0;0;51100;0
0.472;97145;74401;51101;22744
0.249;42139;12618;51110;29521
0.343;28354;13985;51118;14369
0.348;37563;16760;51123;20803
0.0;0;0;51134;0
0.0;0;0;51140;0
0.396;168209;79798;51141;88411
0.725;124319;79259;51176;45060
0.176;255920;71215;51200;184705
0.306;19163;9769;51202;9394
0.0;0;0;51221;0
0.735;74618;40520;51231;34098
0.127;274090;93740;51244;180350
0.0;0;0;51246;0
0.0;0;0;51249;0
0.0;0;0;51251;0
0.0;0;0;51257;0
0.331;95492;45809;51277;49683
0.034;160922;47362;51309;113560
0.0;0;0;51321;0
0.351;301902;66857;51386;235045
0.0;0;0;51474;0
0.491;54204;29569;51497;24635
0.0;0;0;51586;0
0.178;195119;64201;51656;130918
0.112;320039;69006;51749;251033
0.0;0;0;51777;0
0.946;21607;20659;51801;948
1.0;5246;5246;51811;0
0.883;26917;13676;51815;13241
0.685;84514;56714;51820;27800
0.405;21138;14235;51910;6903
0.0;0;0;51916;0
0.402;31142;19810;51924;11332
0.223;25385;14238;51946;11147
0.0;0;0;51962;0
0.167;90040;22680;51974;67360
0.0;0;0;52001;0
0.0;0;0;52002;0
0.256;8938;7916;52101;1022
0.417;163338;114069;52105;49269
0.0;0;0;52113;0
0.384;78796;59507;52128;19289
0.207;117995;58880;52129;59115
0.696;72369;43612;52156;28757
0.0;0;0;52382;0
0.0;0;0;52399;0
0.219;568466;210167;52404;358299
0.068;125200;21720;52426;103480
0.454;21014;19553;52438;1461
0.227;509642;196490;52440;313152
0.675;27516;15176;52442;12340
0.202;177147;68796;52443;108351
0.0;0;0;52445;0
0.171;38284;20687;52448;17597
0.321;24427;18228;52449;6199
0.078;447543;153346;52450;294197
0.902;44730;14117;52451;30613
1.0;0;0;52453;0
0.333;5991;5088;52454;903
0.102;277094;85024;52462;192070
0.963;161888;119640;52464;42248
0.211;243839;124726;52465;119113
0.059;67932;32114;52466;35818
0.102;16304;7018;52469;9286
0.301;127291;40665;52470;86626
0.401;32987;21068;52472;11919
0.199;219623;36315;52480;183308
0.213;75427;29451;52481;45976
0.0;0;0;52484;0
0.171;224948;106396;52488;118552
0.952;991;854;52489;137
0.191;150046;55624;52490;94422
1.0;877;877;52499;0
0.492;539282;355788;52500;183494
0.045;157964;30104;52504;127860
0.252;301861;175918;52508;125943
0.461;110665;90055;52511;20610
0.0;0;0;52526;0
0.442;52800;22998;52534;29802
0.917;14905;14211;52535;694
0.0;0;0;52541;0
0.359;4928;3208;52572;1720
0.385;21135;17724;52579;3411
0.204;457393;203210;52592;254183
0.0;0;0;52598;0
0.225;207053;107613;52602;99440
0.54;88326;62243;52614;26083
0.288;150211;78591;52634;71620
0.454;870400;395772;52675;474628
0.0;0;0;52688;0
0.142;99222;55816;52713;43406
0.794;240677;208161;52762;32516
0.188;367490;109078;52771;258412
1.0;2952;2952;52780;0
0.0;0;0;52790;0
0.291;914299;316013;52796;598286
0.046;375672;109397;52803;266275
0.442;71042;43348;52812;27694
0.581;139207;68649;52818;70558
0.482;162188;125437;52836;36751
0.699;51385;45571;52841;5814
0.342;85263;61290;52852;23973
0.352;33963;25077;52854;8886
0.347;74688;52323;52858;22365
0.455;64757;38910;52869;25847
0.522;166706;106358;52879;60348
0.335;140882;51948;52949;88934
0.251;292006;137269;52954;154737
0.0;0;0;52956;0
0.34;9230;8791;52959;439
0.0;0;0;52960;0
0.0;0;0;52966;0
0.484;48290;35197;52981;13093
0.0;0;0;52985;0
0.66;21056;16790;52989;4266
0.175;259649;103165;52993;156484
0.074;542425;93082;53000;449343
0.0;0;0;53022;0
0.0;0;0;53136;0
0.296;701524;327717;53172;373807
0.379;219652;142533;53176;77119
0.627;185825;124230;53178;61595
0.247;687990;299986;53231;388004
0.669;94157;45696;53258;48461
1.0;659;659;53268;0
0.127;88818;28441;53292;60377
0.223;672918;204618;53313;468300
0.0;0;0;53345;0
0.241;63772;33299;53382;30473
0.433;41162;31823;53384;9339
0.531;22582;15501;53408;7081
0.563;130278;70090;53410;60188
0.448;273883;196914;53415;76969
0.112;302299;86436;53443;215863
0.295;173725;82976;53449;90749
1.0;3684;3684;53455;0
0.0;0;0;53473;0
0.591;28074;14157;53478;13917
0.0;0;0;53489;0
0.449;160383;124853;53495;35530
0.0;0;0;53556;0
0.178;276039;75382;53565;200657
0.0;0;0;53630;0
0.144;35932;18640;53653;17292
0.0;0;0;53658;0
0.684;3379;2410;53662;969
0.992;114749;101358;53674;13391
1.0;144;144;53681;0
0.346;73519;35485;53685;38034
0.0;0;0;53686;0
0.362;550472;204826;53692;345646
1.0;176969;73249;53704;103720
0.0;0;0;53709;0
0.561;63382;49959;53744;13423
1.0;13439;13439;53826;0
1.0;1797;1797;53836;0
0.452;86365;79717;53861;6648
0.0;0;0;53897;0
0.0;0;0;53898;0
0.205;295032;124389;53901;170643
0.0;0;0;53910;0
0.1;317451;110111;53911;207340
0.236;54295;33411;53918;20884
0.165;230934;56521;53924;174413
0.0;0;0;53939;0
0.027;34918;16427;53979;18491
0.158;62486;22285;53995;40201
0.0;0;0;54056;0
0.185;675543;199601;54059;475942
0.0;0;0;54064;0
1.0;5600;5600;54074;0
0.667;4454;4378;54141;76
0.242;35647;6122;54147;29525
0.38;74797;40905;54216;33892
0.0;0;0;54241;0
0.23;265882;100139;54260;165743
0.0;0;0;54278;0
0.3;137782;63703;54383;74079
0.0;0;0;54386;0
0.0;0;0;54387;0
0.386;17186;15619;54404;1567
0.143;32389;16908;54432;15481
0.0;0;0;54464;0
0.981;13493;13451;54465;42
0.0;0;0;54467;0
0.225;205277;94141;54485;111136
0.453;434764;249493;54489;185271
0.222;18966;13964;54492;5002
0.099;202322;47960;54493;154362
0.0;0;0;54500;0
0.0;0;0;54521;0
0.0;0;0;54525;0
0.482;17495;11227;54530;6268
0.159;24117;11396;54532;12721
0.253;119066;52260;54543;66806
0.0;0;0;54545;0
0.0;0;0;54564;0
0.476;27415;23232;54586;4183
0.084;31765;18809;54593;12956
0.0;0;0;54617;0
0.238;40181;20131;54623;20050
0.077;53006;18212;54630;34794
0.0;0;0;54632;0
0.272;13819;12030;54665;1789
0.0;0;0;54669;0
0.15;52121;32817;54676;19304
0.188;481927;185081;54683;296846
0.161;20154;10935;54686;9219
0.0;0;0;54694;0
0.0;0;0;54741;0
0.0;0;0;54773;0
0.232;76437;38686;54776;37751
0.444;22942;14198;54777;8744
0.306;180258;93118;54795;87140
0.0;0;0;54811;0
1.0;8800;8215;54826;585
0.402;191640;145934;54836;45706
0.983;4321;4317;54887;4
0.304;171150;109385;54902;61765
0.437;73562;52865;54924;20697
0.0;0;0;54933;0
0.108;185537;34548;54936;150989
1.0;0;0;54940;0
0.0;0;0;54958;0
0.235;41682;18216;54969;23466
0.541;178672;111620;55002;67052
1.0;3340;3340;55019;0
0.053;193520;37072;55024;156448
0.439;70217;56171;55042;14046
0.226;236470;107930;55060;128540
0.401;61743;32933;55108;28810
1.0;0;0;55126;0
0.0;0;0;55127;0
0.0;0;0;55151;0
0.275;92545;49844;55163;42701
1.0;0;0;55171;0
0.265;534043;210770;55173;323273
0.0;0;0;55174;0
0.254;257393;80802;55177;176591
0.558;81433;59665;55183;21768
0.564;314315;197575;55190;116740
0.289;52897;23491;55197;29406
0.0;0;0;55234;0
0.0;0;0;55257;0
0.0;0;0;55289;0
0.404;132433;90251;55312;42182
0.0;0;0;55318;0
0.928;239934;180470;55329;59464
0.053;90195;14499;55377;75696
0.0;0;0;55390;0
0.023;391071;158600;55400;232471
0.26;341406;175727;55484;165679
0.195;174808;79223;55493;95585
0.084;115695;41513;55498;74182
0.259;4654;3909;55507;745
0.222;277401;130321;55509;147080
0.391;248183;148932;55514;99251
0.0;0;0;55517;0
0.166;23375;2632;55526;20743
0.0;0;0;55528;0
0.395;332897;217135;55538;115762
0.0;0;0;55539;0
0.616;200372;145488;55541;54884
0.264;239430;138208;55551;101222
0.824;408997;238209;55580;170788
0.162;190460;90979;55597;99481
0.167;191094;46866;55601;144228
0.197;228838;77176;55609;151662
0.157;73339;28463;55629;44876
0.143;57840;25911;55634;31929
0.147;778049;218148;55639;559901
0.0;0;0;55641;0
0.561;387552;197630;55665;189922
0.264;213974;84486;55686;129488
0.0;0;0;55885;0
0.038;37705;16501;55917;21204
0.41;28628;26147;55934;2481
0.723;87278;71397;55943;15881
0.529;76081;57020;55954;19061
0.283;22502;6894;55961;15608
0.216;80143;47984;55963;32159
0.689;119101;90939;56040;28162
0.396;84295;42245;56041;42050
0.255;53109;29986;56048;23123
0.417;71098;52729;56049;18369
0.058;263889;64486;56050;199403
0.32;71648;44179;56054;27469
0.0;0;0;56056;0
0.559;340043;180186;56060;159857
0.286;189714;141013;56064;48701
0.0;0;0;56069;0
0.0;0;0;56075;0
0.425;155662;126751;56089;28911
0.597;8419;7567;56091;852
1.0;6217;6217;56107;0
0.0;0;0;56147;0
0.694;7296;6999;56185;297
0.214;8532;5032;56224;3500
0.176;487306;136968;56232;350338
0.0;0;0;56237;0
0.0;0;0;56242;0
0.0;0;0;56257;0
0.42;715492;265435;56301;450057
0.325;35470;31074;56329;4396
0.356;111065;54132;56337;56933
0.212;221050;171475;56341;49575
0.161;291842;102647;56359;189195
0.356;359304;153639;56361;205665
0.176;193017;42972;56429;150045
0.404;255555;148127;56489;107428
0.882;30656;20882;56530;9774
0.0;0;0;56588;0
0.0;0;0;56589;0
0.354;1085648;422821;56618;662827
0.386;129097;82895;56621;46202
0.211;518735;200625;56631;318110
0.258;214290;117394;56637;96896
0.203;231711;58069;56644;173642
0.318;48966;15970;56648;32996
0.197;76177;3117;56681;73060
1.0;18423;11319;56692;7104
0.041;177968;35683;56693;142285
0.257;185622;99696;56709;85926
0.47;176033;101152;56724;74881
0.087;70683;22947;56750;47736
0.289;58868;26418;56788;32450
0.352;151679;81011;56800;70668
0.541;132051;90216;56815;41835
0.781;92834;57995;56837;34839
0.298;107068;27332;56869;79736
0.122;350270;88078;56885;262192
0.061;100871;18577;56895;82294
0.536;170056;111568;56976;58488
0.837;4883;4785;56984;98
0.9;23300;22273;56987;1027
0.19;296736;103149;56989;193587
0.536;34614;24250;57024;10364
0.0;0;0;57027;0
0.196;313460;73849;57122;239611
0.538;11715;5434;57146;6281
0.311;257363;139853;57217;117510
0.0;0;0;57240;0
0.392;1752718;549765;57263;1202953
0.0;0;0;57278;0
0.0;0;0;57290;0
0.199;281109;126713;57317;154396
0.0;0;0;57343;0
0.0;0;0;57356;0
0.0;0;0;57358;0
0.162;96795;34932;57382;61863
1.0;59156;47360;57399;11796
0.27;279972;95495;57409;184477
0.128;52600;17951;57445;34649
0.139;302138;130343;57449;171795
0.184;102952;22508;57453;80444
0.0;0;0;57497;0
0.298;19903;15115;57543;4788
0.471;680242;299415;57595;380827
